PINCODE,CITY,STATE
251315,Jansath,UTTAR PRADESH
251316,Jansath,UTTAR PRADESH
251316,Muzaffarnagar,UTTAR PRADESH
251327,Muzaffarnagar,UTTAR PRADESH
251320,Jansath,UTTAR PRADESH
251318,Budhana,UTTAR PRADESH
251318,Budhna,UTTAR PRADESH
251318,Muzaffarnagar,UTTAR PRADESH
247776,Shamli **,UTTAR PRADESH
247771,Budhana,UTTAR PRADESH
251301,Muzaffarnagar,UTTAR PRADESH
251301,Shamli,UTTAR PRADESH
251305,Muzaffarnagar,UTTAR PRADESH
247772,Shamli,UTTAR PRADESH
247772,Muzaffarnagar,UTTAR PRADESH
247773,Kairana,UTTAR PRADESH
247775,Shamli **,UTTAR PRADESH
247775,Budhana,UTTAR PRADESH
251319,Kairana,UTTAR PRADESH
251319,Budhana,UTTAR PRADESH
247778,Kairana,UTTAR PRADESH
230402,Patti,UTTAR PRADESH
230501,Pratapgarh,UTTAR PRADESH
230401,Patti,UTTAR PRADESH
230129,Lalganj,UTTAR PRADESH
230126,Lalganj,UTTAR PRADESH
230124,Patti,UTTAR PRADESH
230143,Kunda,UTTAR PRADESH
230501,Sadar,UTTAR PRADESH
229410,Lalganj ,UTTAR PRADESH
230128,Kunda,UTTAR PRADESH
230404,Patti,UTTAR PRADESH
230301,Raniganj,UTTAR PRADESH
230131,Sadar,UTTAR PRADESH
230302,Raniganj,UTTAR PRADESH
230201,Kunda,UTTAR PRADESH
230502,Pratapgarh,UTTAR PRADESH
230142,Patti,UTTAR PRADESH
230302,Patti,UTTAR PRADESH
230144,Sadar,UTTAR PRADESH
230503,Lalganj,UTTAR PRADESH
230135,Patti,UTTAR PRADESH
230127,Raniganj,UTTAR PRADESH
230143,Lalganj,UTTAR PRADESH
230139,Lalganj,UTTAR PRADESH
230405,Patti,UTTAR PRADESH
230304,Raniganj,UTTAR PRADESH
230125,Lalganj ,UTTAR PRADESH
230132,Lalganj,UTTAR PRADESH
230136,Lalganj ,UTTAR PRADESH
230141,Kunda,UTTAR PRADESH
230502,Sadar,UTTAR PRADESH
230002,Sadar,UTTAR PRADESH
230138,Patti,UTTAR PRADESH
230134,Patti,UTTAR PRADESH
230304,Patti,UTTAR PRADESH
230127,Patti,UTTAR PRADESH
230202,Kunda,UTTAR PRADESH
230403,Sadar,UTTAR PRADESH
230304,Sadar,UTTAR PRADESH
230402,Sadar,UTTAR PRADESH
230136,Lalganj,UTTAR PRADESH
230204,Kunda,UTTAR PRADESH
230402,Pratapgarh,UTTAR PRADESH
230141,Lalganj ,UTTAR PRADESH
230002,Pratapgarh,UTTAR PRADESH
230125,Lalganj,UTTAR PRADESH
230306,Patti,UTTAR PRADESH
230129,Pratapgarh,UTTAR PRADESH
230132,Lalganj ,UTTAR PRADESH
230125,Lalaganj,UTTAR PRADESH
229410,Lalganj,UTTAR PRADESH
230127,Sadar,UTTAR PRADESH
230137,Lalganj ,UTTAR PRADESH
230132,Pratapgarh,UTTAR PRADESH
230201,Lalganj ,UTTAR PRADESH
230503,Pratapgarh,UTTAR PRADESH
230129,Lalganj ,UTTAR PRADESH
230139,Lalganj ,UTTAR PRADESH
229408,Kunda,UTTAR PRADESH
230131,Pratapgarh,UTTAR PRADESH
230128,Kudna,UTTAR PRADESH
230403,Pratapgarh,UTTAR PRADESH
230144,Pratapgarh,UTTAR PRADESH
230403,Patti,UTTAR PRADESH
230404,Pratapgarh,UTTAR PRADESH
230132,Lalgang,UTTAR PRADESH
230137,Lalganj,UTTAR PRADESH
230302,Ranigaj,UTTAR PRADESH
229301,Mrg,UTTAR PRADESH
229310,Salon,UTTAR PRADESH
229302,Tiloi,UTTAR PRADESH
229302,Salon,UTTAR PRADESH
229001,Rbl,UTTAR PRADESH
229001,Rae Bareli ,UTTAR PRADESH
229135,Tiloi,UTTAR PRADESH
231304,Sadar,UTTAR PRADESH
212208,Sirathu,UTTAR PRADESH
231210,Marihan,UTTAR PRADESH
232105,Sakaldiha,UTTAR PRADESH
273013,Gorakhpur,UTTAR PRADESH
273010,Gorakhpur,UTTAR PRADESH
243631,BUDAUN,UTTAR PRADESH
243638,BUDAUN,UTTAR PRADESH
232109,Varanasi,UTTAR PRADESH
221104,Varanasi,UTTAR PRADESH
232104,Varanasi,UTTAR PRADESH
221008,Varanasi,UTTAR PRADESH
203402,Siyana,UTTAR PRADESH
243724,Bisli,UTTAR PRADESH
243639,Budaun,UTTAR PRADESH
205304,Bhgaon,UTTAR PRADESH
205303,Bhogaon,UTTAR PRADESH
273212,Sahajanwa,UTTAR PRADESH
262121,Amaria,UTTAR PRADESH
262124,Pilibhit ,UTTAR PRADESH
243003,Pilibhit,UTTAR PRADESH
243003,Bareilly,UTTAR PRADESH
212503,Allahabad,UTTAR PRADESH
221503,Allahabad,UTTAR PRADESH
203202,Sikandrabad,UTTAR PRADESH
210429,Kulpahar,UTTAR PRADESH
228171,Kadipur,UTTAR PRADESH
244304,Sambhl,UTTAR PRADESH
262804,Mohammadi,UTTAR PRADESH
245304,Ghaziabad,UTTAR PRADESH
221305,Varanasi,UTTAR PRADESH
221314,Gyanpur,UTTAR PRADESH
242042,Powayan,UTTAR PRADESH
242307,Tilhar,UTTAR PRADESH
276122,Rauna Par,UTTAR PRADESH
281305,Sadabad,UTTAR PRADESH
276208,Azamgarh ,UTTAR PRADESH
209302,Kanpur Dehat,UTTAR PRADESH
209308,KANPUR,UTTAR PRADESH
209303,Kanpur Dehat,UTTAR PRADESH
209204,Kanpur Dehat,UTTAR PRADESH
283207,Firozabad,UTTAR PRADESH
202124,Iglas,UTTAR PRADESH
202140,Lodha,UTTAR PRADESH
272205,Shoharatgarh,UTTAR PRADESH
229308,Bachhrawan,UTTAR PRADESH
209125,Kanpur Dehat,UTTAR PRADESH
242221,Jalalabad,UTTAR PRADESH
230133,Patti,UTTAR PRADESH
273404,KHAJNI,UTTAR PRADESH
283119,Kheragah,UTTAR PRADESH
282010,,UTTAR PRADESH
282004,,UTTAR PRADESH
282004,Agra,UTTAR PRADESH
283113,Agra,UTTAR PRADESH
282008,,UTTAR PRADESH
283114,,UTTAR PRADESH
283123,,UTTAR PRADESH
282005,Agra,UTTAR PRADESH
271821,Payagpur,UTTAR PRADESH
271870,Bahraich,UTTAR PRADESH
271841,Nanpara ,UTTAR PRADESH
271804,Ikauna,UTTAR PRADESH
276304,Phool Pur,UTTAR PRADESH
276143,Burhanpur,UTTAR PRADESH
276127,Azamgarh ,UTTAR PRADESH
276302,Mehnagar ,UTTAR PRADESH
276123,Lal Ganj,UTTAR PRADESH
276126,Meh Nagar,UTTAR PRADESH
276406,Lalganj,UTTAR PRADESH
276142,Budhan Pur,UTTAR PRADESH
276001,Azamgarh ,UTTAR PRADESH
223221,Budanpur,UTTAR PRADESH
223225,Burhanpur,UTTAR PRADESH
223222,Phulpur ,UTTAR PRADESH
223226,Phul Pur,UTTAR PRADESH
221602,Madhu Ban,UTTAR PRADESH
221603,Madhu Ban,UTTAR PRADESH
275101,Madhuban ,UTTAR PRADESH
275101,Ghosi,UTTAR PRADESH
276403,Mohammadabad,UTTAR PRADESH
275306,Burhanpur,UTTAR PRADESH
276402,Mohammadabad Gohan,UTTAR PRADESH
276129,Mohammada Bad Gohana,UTTAR PRADESH
276403,Mohammada Bad Gohana,UTTAR PRADESH
277201,,UTTAR PRADESH
277210,Ballia,UTTAR PRADESH
277402,Ballia,UTTAR PRADESH
277302,Sikanderpur,UTTAR PRADESH
277124,Sikanderpur,UTTAR PRADESH
277504,Rasra,UTTAR PRADESH
210426,Hamirpur,UTTAR PRADESH
243402,Bareilly,UTTAR PRADESH
243003,Bareilly ,UTTAR PRADESH
262203,Bisalpur,UTTAR PRADESH
243401,Bareilly,UTTAR PRADESH
243501,Aonla,UTTAR PRADESH
243302,Aonla ,UTTAR PRADESH
243506,Aonla ,UTTAR PRADESH
262001,Puranpur,UTTAR PRADESH
262302,Aonla ,UTTAR PRADESH
243005,Bareilly ,UTTAR PRADESH
243006,Bareilly ,UTTAR PRADESH
243407,Nawab Ganj,UTTAR PRADESH
243505,Bareilly,UTTAR PRADESH
243005,Bareilly,UTTAR PRADESH
272177,Basti,UTTAR PRADESH
246737,Dhampur,UTTAR PRADESH
246723,Bijnor,UTTAR PRADESH
243632,Busauli,UTTAR PRADESH
242021,Budaun,UTTAR PRADESH
203002,,UTTAR PRADESH
203401,,UTTAR PRADESH
203403,Siyana,UTTAR PRADESH
203201,Sikandrabad,UTTAR PRADESH
203394,Anupshashr,UTTAR PRADESH
203394,Anupshahr,UTTAR PRADESH
203141,Jewar,UTTAR PRADESH
203135,Jewar,UTTAR PRADESH
203209,Jewar,UTTAR PRADESH
203155,Jewar,UTTAR PRADESH
274201,,UTTAR PRADESH
274704,Bhatpar Rani,UTTAR PRADESH
274701,Bhatpsar Rani,UTTAR PRADESH
274001,Deoria Sadar,UTTAR PRADESH
274705,Bhatpar Rani,UTTAR PRADESH
274001,Deoria,UTTAR PRADESH
274404,Deoria,UTTAR PRADESH
274403,Kasia,UTTAR PRADESH
274306,Padrauna,UTTAR PRADESH
207001,Aliganj ,UTTAR PRADESH
207245,Patiali,UTTAR PRADESH
207120,,UTTAR PRADESH
207401,Etah,UTTAR PRADESH
207122,Etah,UTTAR PRADESH
206252,Bidhuna,UTTAR PRADESH
206121,Auraiya ,UTTAR PRADESH
206251,Bidhuna,UTTAR PRADESH
206244,Auraiya,UTTAR PRADESH
206246,Auraiya,UTTAR PRADESH
206255,Auraiya,UTTAR PRADESH
206129,Auraiya,UTTAR PRADESH
206247,Auraiya,UTTAR PRADESH
206249,Auraiya,UTTAR PRADESH
206123,Etawah,UTTAR PRADESH
206253,Etawah,UTTAR PRADESH
206002,Etawah,UTTAR PRADESH
206248,Bidhuna,UTTAR PRADESH
224195,Bikapur,UTTAR PRADESH
224125,Jalalpur,UTTAR PRADESH
224210,Allapur ,UTTAR PRADESH
224129,Allapur ,UTTAR PRADESH
224122,Jalalpur ,UTTAR PRADESH
224137,Allapur ,UTTAR PRADESH
224232,Allapur ,UTTAR PRADESH
224155,Allapur ,UTTAR PRADESH
224183,Jalalpur ,UTTAR PRADESH
224238,Jalalpur ,UTTAR PRADESH
224225,Faizabad,UTTAR PRADESH
224126,Sohawal ,UTTAR PRADESH
224133,Sadar,UTTAR PRADESH
224189,Milkipur,UTTAR PRADESH
224208,Milkipur ,UTTAR PRADESH
224176,Alapur,UTTAR PRADESH
224181,Akbarpur,UTTAR PRADESH
224157,Allapur ,UTTAR PRADESH
224206,Faizabad,UTTAR PRADESH
224207,Milkipur,UTTAR PRADESH
224161,Sadar,UTTAR PRADESH
224171,Faizabad,UTTAR PRADESH
224172,Sadar,UTTAR PRADESH
224182,Sohawal ,UTTAR PRADESH
224188,Sohawal ,UTTAR PRADESH
201011,Ghaziabad,UTTAR PRADESH
201006,Ghaziabad,UTTAR PRADESH
201004,Ghaziabad,UTTAR PRADESH
201010,Ghaziabad,UTTAR PRADESH
201003,Ghaziabad,UTTAR PRADESH
201007,Ghaziabad,UTTAR PRADESH
201005,Ghaziabad,UTTAR PRADESH
201012,Ghaziabad,UTTAR PRADESH
201204,Hapur,UTTAR PRADESH
201307,Noida,UTTAR PRADESH
201310,Noida,UTTAR PRADESH
203207,Noida,UTTAR PRADESH
201306,Noida,UTTAR PRADESH
201304,Noida,UTTAR PRADESH
201305,Noida,UTTAR PRADESH
201303,Ghaziabad,UTTAR PRADESH
245301,Dhaulana,UTTAR PRADESH
201018,Ghaziabad,UTTAR PRADESH
201201,Modinagar,UTTAR PRADESH
233303,Mohammabad,UTTAR PRADESH
275204,Jakhania,UTTAR PRADESH
233228,Mohammadabad,UTTAR PRADESH
232325,Zamania,UTTAR PRADESH
233300,Ghazipur Sadar,UTTAR PRADESH
233225,Mohammadabad,UTTAR PRADESH
271003,Gonda ,UTTAR PRADESH
271002,,UTTAR PRADESH
271003,Tulsipur,UTTAR PRADESH
271308,Mankapur ,UTTAR PRADESH
271129,Mankapur,UTTAR PRADESH
271209,Gonda ,UTTAR PRADESH
271215,,UTTAR PRADESH
271861,Balrampur,UTTAR PRADESH
271304,Tarabganj,UTTAR PRADESH
271504,Gonda,UTTAR PRADESH
271310,Gonda ,UTTAR PRADESH
271601,Gonda ,UTTAR PRADESH
271126,Cononel Ganj,UTTAR PRADESH
271124,Tarab Ganj,UTTAR PRADESH
271604,,UTTAR PRADESH
271204,,UTTAR PRADESH
273003,Gorakhpur,UTTAR PRADESH
273004,Gorakhpur,UTTAR PRADESH
273401,Shajnwa,UTTAR PRADESH
273211,KHAJANI,UTTAR PRADESH
273409,Gola Bazar,UTTAR PRADESH
273006,Gorakhpur,UTTAR PRADESH
273014,Gorakhpur Sadar,UTTAR PRADESH
273016,Gorakhpur Sadar,UTTAR PRADESH
273009,Gorakhpur Sadar,UTTAR PRADESH
273012,Gorakhpur Sadar,UTTAR PRADESH
273015,Gorakhpur,UTTAR PRADESH
273151,Maharaj Ganj Sadar,UTTAR PRADESH
273305,Nichlaul,UTTAR PRADESH
273302,Marajganj Sadar,UTTAR PRADESH
273303,Maharajganj Sadar,UTTAR PRADESH
273207,Nichaulal,UTTAR PRADESH
273163,Nichlaulal,UTTAR PRADESH
273406,KHAJANI,UTTAR PRADESH
273002,,UTTAR PRADESH
273306,Gorakhpur Sadar,UTTAR PRADESH
273152,Gorakhpur Sadar,UTTAR PRADESH
273202,Chauri Chaura,UTTAR PRADESH
273155,Pharenda,UTTAR PRADESH
273157,Fharenda,UTTAR PRADESH
273161,Fharenda,UTTAR PRADESH
273164,Maharajganj,UTTAR PRADESH
273165,Gorakhpur Sadar,UTTAR PRADESH
273412,Bansgaon,UTTAR PRADESH
273209,Gorakhpur Sadar,UTTAR PRADESH
241121,Hardoi,UTTAR PRADESH
241122,Hardoi,UTTAR PRADESH
241401,,UTTAR PRADESH
241125,Hardoi,UTTAR PRADESH
241404,Hardoi,UTTAR PRADESH
241405,Hardoi,UTTAR PRADESH
241402,Hardoi,UTTAR PRADESH
241123,Sawayajpur,UTTAR PRADESH
241406,Hardoi,UTTAR PRADESH
241407,Hardoi,UTTAR PRADESH
241403,Harodi,UTTAR PRADESH
241124,Shahabad,UTTAR PRADESH
241124,Sawayajpur,UTTAR PRADESH
241201,Sandila,UTTAR PRADESH
241304,Sandila,UTTAR PRADESH
241202,Sandila,UTTAR PRADESH
241301,Bilgram,UTTAR PRADESH
241203,Sandila,UTTAR PRADESH
241305,Sandila,UTTAR PRADESH
241127,Sandila,UTTAR PRADESH
241126,Sandila,UTTAR PRADESH
241302,Sandila,UTTAR PRADESH
241303,Sandila,UTTAR PRADESH
284122,Talbehat,UTTAR PRADESH
284403,Lalitpur ,UTTAR PRADESH
284125,Lalitpur,UTTAR PRADESH
284136,Lalitpur,UTTAR PRADESH
284406,Lalitpur,UTTAR PRADESH
284501,,UTTAR PRADESH
284121,,UTTAR PRADESH
284201,,UTTAR PRADESH
284127,,UTTAR PRADESH
284305,Jhansi,UTTAR PRADESH
285202,Orai,UTTAR PRADESH
285125,Jalaun,UTTAR PRADESH
285126,Jalaun,UTTAR PRADESH
285127,Jalaun,UTTAR PRADESH
285129,,UTTAR PRADESH
209866,Bihar,UTTAR PRADESH
209112,Kanpur Dehat,UTTAR PRADESH
209203,Kanpur,UTTAR PRADESH
209308,Kanpur Nagar,UTTAR PRADESH
209111,Kanpur Dehat,UTTAR PRADESH
209306,Kanpur Dehat,UTTAR PRADESH
209205,Kanpur Dehat,UTTAR PRADESH
209125,,UTTAR PRADESH
209210,Kanpur Dehat,UTTAR PRADESH
226016,,UTTAR PRADESH
226203,,UTTAR PRADESH
226022,Lucknow,UTTAR PRADESH
226001,Lucknow,UTTAR PRADESH
226006,Lucknow,UTTAR PRADESH
226020,Lucknow,UTTAR PRADESH
226301,,UTTAR PRADESH
226303,,UTTAR PRADESH
226016,Lucknow,UTTAR PRADESH
226007,Lucknow,UTTAR PRADESH
226302,,UTTAR PRADESH
226024,Lucknow,UTTAR PRADESH
226201,,UTTAR PRADESH
226025,Lucknow,UTTAR PRADESH
226501,,UTTAR PRADESH
226005,Lucknow,UTTAR PRADESH
226004,Lucknow,UTTAR PRADESH
226009,Lucknow,UTTAR PRADESH
226028,,UTTAR PRADESH
226015,Lucknow,UTTAR PRADESH
226202,,UTTAR PRADESH
226019,Lucknow,UTTAR PRADESH
226011,Lucknow,UTTAR PRADESH
226014,Lucknow,UTTAR PRADESH
226027,,UTTAR PRADESH
283130,Jasrana,UTTAR PRADESH
283142,Shikohabad,UTTAR PRADESH
283207,Jasrana,UTTAR PRADESH
205301,Bhogaon,UTTAR PRADESH
283205,Firozabad,UTTAR PRADESH
250222,Meerut,UTTAR PRADESH
250003,Meerut,UTTAR PRADESH
250611,Baraut ,UTTAR PRADESH
250101,Khekada ,UTTAR PRADESH
250342,Meerut,UTTAR PRADESH
250615,Baghpat,UTTAR PRADESH
250622,Baghpat,UTTAR PRADESH
244103,Moradabad,UTTAR PRADESH
244414,Sambhal,UTTAR PRADESH
244223,Dhanaura,UTTAR PRADESH
244225,Amroha,UTTAR PRADESH
244245,Amroha,UTTAR PRADESH
244926,Rampur,UTTAR PRADESH
244927,Suar,UTTAR PRADESH
244925,Rampur,UTTAR PRADESH
244923,Rampur,UTTAR PRADESH
244928,Bilaspur,UTTAR PRADESH
244701,Rampur,UTTAR PRADESH
244401,Moradabad,UTTAR PRADESH
251319,Shamli,UTTAR PRADESH
247777,Shamli,UTTAR PRADESH
251308,Muzafarnagar,UTTAR PRADESH
251002,Muzaffarnagar,UTTAR PRADESH
251309,Muzaffarnagar,UTTAR PRADESH
251314,Muzaffarnagar,UTTAR PRADESH
247771,Muzaffarnagar,UTTAR PRADESH
251305,Kairana,UTTAR PRADESH
247775,Muzaffarnagar,UTTAR PRADESH
230130,Lalganj,UTTAR PRADESH
230126,Lalganj ,UTTAR PRADESH
229126,Tiloi,UTTAR PRADESH
229309,Tiloi,UTTAR PRADESH
229301,Mahrajganj,UTTAR PRADESH
229406,Unchahar ,UTTAR PRADESH
229103,Maharajganj,UTTAR PRADESH
229303,Mahrajganj,UTTAR PRADESH
229304,Salon,UTTAR PRADESH
229123,Mahrajganj,UTTAR PRADESH
229801,Tiloi,UTTAR PRADESH
229401,Unchahar,UTTAR PRADESH
229010,Rae Bareli,UTTAR PRADESH
229402,Unchahar ,UTTAR PRADESH
229305,Salon,UTTAR PRADESH
229124,Salon,UTTAR PRADESH
229128,Salon,UTTAR PRADESH
229130,Raebarely,UTTAR PRADESH
229306,Mahrajganj,UTTAR PRADESH
229405,Rae Bareli ,UTTAR PRADESH
229404,Unchahar,UTTAR PRADESH
229307,Salon,UTTAR PRADESH
229129,Salon,UTTAR PRADESH
229127,Salo N,UTTAR PRADESH
229311,Mrg,UTTAR PRADESH
229308,Mrg,UTTAR PRADESH
229802,Tiloi,UTTAR PRADESH
229316,Rae Bareli ,UTTAR PRADESH
247340,Nakur,UTTAR PRADESH
247121,Behat,UTTAR PRADESH
247122,S.qudeem,UTTAR PRADESH
247662,Muzaffrabad,UTTAR PRADESH
247231,Sarsawa,UTTAR PRADESH
247120,Muzaffarabad,UTTAR PRADESH
247669,Punwarka,UTTAR PRADESH
247341,Gangoh,UTTAR PRADESH
247453,Nanauta,UTTAR PRADESH
247129,Muzaffrabad,UTTAR PRADESH
247551,Nagal,UTTAR PRADESH
247342,Nakur,UTTAR PRADESH
247451,Deoband,UTTAR PRADESH
247232,Nakur,UTTAR PRADESH
247343,Nakur,UTTAR PRADESH
247452,Nanauta,UTTAR PRADESH
242220,Jalalabad,UTTAR PRADESH
242123,Powayan,UTTAR PRADESH
242223,Sadar,UTTAR PRADESH
242303,Tilhar,UTTAR PRADESH
242405,Tilhar,UTTAR PRADESH
242305,Tilhar,UTTAR PRADESH
242301,Tilhar,UTTAR PRADESH
242226,Shahjahanpur,UTTAR PRADESH
242407,Tilhar,UTTAR PRADESH
242401,Powayan,UTTAR PRADESH
242406,Shahjahanpur,UTTAR PRADESH
242306,Shahjahanpur,UTTAR PRADESH
242127,Jalalabad,UTTAR PRADESH
261401,Mishrikh,UTTAR PRADESH
261131,Sitapur,UTTAR PRADESH
261145,Biswan,UTTAR PRADESH
261203,Mahmudabad,UTTAR PRADESH
261206,Biswan,UTTAR PRADESH
261303,Sidhauli,UTTAR PRADESH
261301,Sidhauli,UTTAR PRADESH
261125,Sitapur,UTTAR PRADESH
261204,Mahmudabad,UTTAR PRADESH
261207,Laharpur,UTTAR PRADESH
261302,Sidhauli,UTTAR PRADESH
261141,Mishrikh,UTTAR PRADESH
261205,Biswan,UTTAR PRADESH
261202,Biswan,UTTAR PRADESH
261405,Mishrikh,UTTAR PRADESH
261201,Biswan,UTTAR PRADESH
261136,Laharpur ,UTTAR PRADESH
261151,Misrikh,UTTAR PRADESH
261404,Sitapur,UTTAR PRADESH
261121,Sitapur,UTTAR PRADESH
261208,Biswan,UTTAR PRADESH
261135,Laharpur,UTTAR PRADESH
261402,Misrikh,UTTAR PRADESH
261403,Mishrikh,UTTAR PRADESH
227805,Sultanpur,UTTAR PRADESH
228121,Sultanpur Sadar,UTTAR PRADESH
227814,Musafirkhana,UTTAR PRADESH
228120,Sultanpur Sadar,UTTAR PRADESH
228133,Sultanpur Sadar,UTTAR PRADESH
227406,Amethi,UTTAR PRADESH
227304,Lambhua ,UTTAR PRADESH
227407,Amethi,UTTAR PRADESH
227806,Musafirkhana,UTTAR PRADESH
228132,Kadipur,UTTAR PRADESH
228131,Kadipur,UTTAR PRADESH
228125,Sultanpur Sadar,UTTAR PRADESH
227408,Sultanpur Sadar,UTTAR PRADESH
227801,Gauriganj,UTTAR PRADESH
227409,Gauriganj,UTTAR PRADESH
228119,Sultanpur Sadar,UTTAR PRADESH
227815,Musafirkhana,UTTAR PRADESH
227808,Sultanpur Sadar,UTTAR PRADESH
227412,Gauriganj,UTTAR PRADESH
227809,Musafirkhana,UTTAR PRADESH
227817,Musafirkhana,UTTAR PRADESH
228141,Sultanpur Sadar,UTTAR PRADESH
228145,Kadipur,UTTAR PRADESH
228118,Sultanpur Sadar,UTTAR PRADESH
228155,Sultanpur Sadar,UTTAR PRADESH
228151,Sultanpur Sadar,UTTAR PRADESH
222301,Lambhua,UTTAR PRADESH
222302,Lambhua,UTTAR PRADESH
222303,Lambhua,UTTAR PRADESH
228142,Sultanpur Sadar,UTTAR PRADESH
227813,Musafirkhana,UTTAR PRADESH
227807,Musafirkhana,UTTAR PRADESH
228159,Amethi,UTTAR PRADESH
227816,Musafirkhana,UTTAR PRADESH
227411,Gauriganj,UTTAR PRADESH
227811,Musafirkhana,UTTAR PRADESH
227413,Amethi,UTTAR PRADESH
228161,Kadipur,UTTAR PRADESH
227812,Musafirkhana,UTTAR PRADESH
232107,Sakaldiha,UTTAR PRADESH
221009,Chandauli,UTTAR PRADESH
232108,Sakaldiha,UTTAR PRADESH
232109,Sakaldiha,UTTAR PRADESH
232110,Chandauli,UTTAR PRADESH
232120,Sakaldiha,UTTAR PRADESH
232118,Chakia,UTTAR PRADESH
221115,Sakaldiha,UTTAR PRADESH
232106,Sakaldiha,UTTAR PRADESH
221116,Varanasi,UTTAR PRADESH
232101,Chandauli,UTTAR PRADESH
232111,Chakia,UTTAR PRADESH
232101,Varanasi,UTTAR PRADESH
221005,,UTTAR PRADESH
232102,Chandauli,UTTAR PRADESH
221110,Varanasi,UTTAR PRADESH
232103,Chakia,UTTAR PRADESH
232104,Chandauli,UTTAR PRADESH
221101,Varanasi,UTTAR PRADESH
221011,Varanasi,UTTAR PRADESH
221401,Varanasi,UTTAR PRADESH
221306,Varanasi,UTTAR PRADESH
221309,Gyanpur,UTTAR PRADESH
221107,Varanasi,UTTAR PRADESH
221103,Varanasi,UTTAR PRADESH
221202,Varanasi,UTTAR PRADESH
221307,Varanasi,UTTAR PRADESH
221406,Gyanpur,UTTAR PRADESH
221409,Bhadohi,UTTAR PRADESH
221308,Gyanpur,UTTAR PRADESH
221402,Bhadohi,UTTAR PRADESH
221206,Varanasi,UTTAR PRADESH
221311,Varanasi,UTTAR PRADESH
221403,Varanasi,UTTAR PRADESH
221003,Varanasi,UTTAR PRADESH
221208,Varanasi,UTTAR PRADESH
221404,Bhadohi,UTTAR PRADESH
221004,Varanasi,UTTAR PRADESH
221201,Varanasi,UTTAR PRADESH
221002,Pindra ,UTTAR PRADESH
221301,Gyanpur,UTTAR PRADESH
221006,Varanasi,UTTAR PRADESH
221204,Pindra ,UTTAR PRADESH
221401,Bhadohi,UTTAR PRADESH
221108,Varanasi,UTTAR PRADESH
221302,Varanasi,UTTAR PRADESH
221303,Gyanpur,UTTAR PRADESH
221304,Gyanpur,UTTAR PRADESH
221105,Varanasi,UTTAR PRADESH
221405,Varanasi,UTTAR PRADESH
221106,Varanasi,UTTAR PRADESH
221310,Gyanpur,UTTAR PRADESH
221207,Varanasi,UTTAR PRADESH
209401,Palibhogipur,UTTAR PRADESH
209401,Rasulpur Umra,UTTAR PRADESH
209401,Sarh,UTTAR PRADESH
206255,Bidhuna,UTTAR PRADESH
209401,Semarjhal,UTTAR PRADESH
209401,Swaijpur,UTTAR PRADESH
222133,Kerakat,UTTAR PRADESH
209401,Baraigarh,UTTAR PRADESH
209304,Binour,UTTAR PRADESH
209304,Rania,UTTAR PRADESH
206249,Bidhuna,UTTAR PRADESH
209304,Raipur Kukhat,UTTAR PRADESH
209304,Parsauli,UTTAR PRADESH
209304,Jugrajpur,UTTAR PRADESH
209304,Fatehpur Roshnai,UTTAR PRADESH
209305,Bhauti Pratappur,UTTAR PRADESH
209401,Amour,UTTAR PRADESH
209401,Aranjhami,UTTAR PRADESH
209401,Bausar,UTTAR PRADESH
209401,Behta Gambhirpur,UTTAR PRADESH
209401,Gopalpur,UTTAR PRADESH
209401,Gazipur,UTTAR PRADESH
209401,Harchand Khera,UTTAR PRADESH
209401,Kudani,UTTAR PRADESH
209401,Nasra,UTTAR PRADESH
209401,Palhepur,UTTAR PRADESH
209217,Itra,UTTAR PRADESH
209214,Gayatri Seedh Peeth Khadeshar,UTTAR PRADESH
209217,Tikra,UTTAR PRADESH
209217,Pem,UTTAR PRADESH
209217,Pachor,UTTAR PRADESH
209217,Tatyaganj,UTTAR PRADESH
209217,Baikunthpur,UTTAR PRADESH
209402,Bheoli,UTTAR PRADESH
206121,Auraiy,UTTAR PRADESH
209305,Bhimsen,UTTAR PRADESH
209214,Kaindha,UTTAR PRADESH
209214,Katherua,UTTAR PRADESH
209214,Kadari Champatpur,UTTAR PRADESH
209214,Sapai,UTTAR PRADESH
209214,Kathara,UTTAR PRADESH
209214,Ramaipur,UTTAR PRADESH
209214,Jamu,UTTAR PRADESH
209214,Bharu,UTTAR PRADESH
209214,Sirhi Itra,UTTAR PRADESH
209214,Udaipur,UTTAR PRADESH
209214,Chaurai,UTTAR PRADESH
209214,Hardauli,UTTAR PRADESH
209214,Dehli Ujagar,UTTAR PRADESH
209214,Deosarh,UTTAR PRADESH
209214,Chhatarpur,UTTAR PRADESH
208021,Sanigawan,UTTAR PRADESH
208021,Taudhakpur,UTTAR PRADESH
208021,Kasigaon,UTTAR PRADESH
209402,Parasadepur,UTTAR PRADESH
208021,Kathongar,UTTAR PRADESH
203141,Khurja,UTTAR PRADESH
208021,Pipergaon,UTTAR PRADESH
209402,Prempur Badagaon,UTTAR PRADESH
209305,Senpara Paschim,UTTAR PRADESH
209402,Rooma,UTTAR PRADESH
209402,Kulgaon,UTTAR PRADESH
209402,Mahua Gaon,UTTAR PRADESH
209402,Karbigawan,UTTAR PRADESH
209305,Bhairampur,UTTAR PRADESH
209402,Mahauli,UTTAR PRADESH
209305,Mardanpur,UTTAR PRADESH
212201,Allahabad **,UTTAR PRADESH
274601,Barhaj,UTTAR PRADESH
